X,col,row,line,line_id,rep,unit,g_alias,treatment,timestamp,Date,DAP,xDAP,Time,Date_Time_APM,APM,Digital.biomass,greenness,Height_mm,Height.Max_mm,hue.average,Leaf.angle,Leaf.area,Leaf.area.index,Leaf.area.projected,Leaf.inclination,Light.penetration.depth,NDVI,NPCI,PSRI
113,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/7 12:31,2021/11/7,26,2,12:31,2021-11-07 下午,下午,18746500,0.31017,367.997,391.285,125.043,39.083,50941.9,0.159,31688.8,1.58614,222.11,0.7004,0.01749,0.01179
114,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/8 11:35,2021/11/8,27,3,11:35,2021-11-08 上午,上午,20788500,0.33281,390.384,427.245,121.964,39.281,53251.3,0.166,33484.3,1.57943,180.863,0.71139,0.03912,0.01001
115,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/9 11:27,2021/11/9,28,4,11:27,2021-11-09 上午,上午,20518900,0.35282,410.166,431.986,118.306,41.51,50025.9,0.156,32973.7,1.50883,135.587,0.71488,0.07671,0.02199
116,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/10 11:27,2021/11/10,29,5,11:27,2021-11-10 上午,上午,27337700,0.38925,419.555,431.388,114.986,45.088,65158.9,0.204,45874.1,1.41201,156.439,0.72709,0.11094,0.02473
117,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/11 11:27,2021/11/11,30,6,11:27,2021-11-11 上午,上午,25491300,0.34583,425.054,437.926,118.359,43.428,59972,0.187,40787.8,1.45462,155.336,0.71052,0.06634,0.0195
118,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/12 11:27,2021/11/12,31,7,11:27,2021-11-12 上午,上午,26606800,0.34118,435.461,456.546,116.926,43.367,61100.4,0.191,41371.1,1.45627,150.341,0.70283,0.08013,0.02804
119,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/13 11:27,2021/11/13,32,8,11:27,2021-11-13 上午,上午,28010700,0.31951,443.735,461.391,117.21,44.972,63124.7,0.197,43984.7,1.41486,149.631,0.68903,0.07357,0.0332
120,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/14 11:27,2021/11/14,33,9,11:27,2021-11-14 上午,上午,27708200,0.32906,453.499,468.705,117.377,46.104,61098.7,0.191,43317.8,1.38771,152.818,0.69798,0.06848,0.02778
121,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/15 11:27,2021/11/15,34,10,11:27,2021-11-15 上午,上午,28342600,0.35422,459.821,477.936,115.835,45.651,61638.4,0.193,43321.6,1.39839,141.911,0.70365,0.08747,0.02083
122,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/16 11:27,2021/11/16,35,11,11:27,2021-11-16 上午,上午,26606400,0.34571,464.341,488.278,115.403,44.371,57299.2,0.179,39130,1.42997,125.801,0.69789,0.09164,0.03646
123,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/17 11:27,2021/11/17,36,12,11:27,2021-11-17 上午,上午,27228400,0.36108,474.191,502.832,113.74,45.451,57420.7,0.179,40167.7,1.40318,121.352,0.69891,0.10759,0.03311
124,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/18 11:28,2021/11/18,37,13,11:28,2021-11-18 上午,上午,29570000,0.34454,482.141,515.325,113.693,46.453,61330.7,0.192,43548.8,1.37965,119.843,0.68919,0.10263,0.04292
125,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/19 11:28,2021/11/19,38,14,11:28,2021-11-19 上午,上午,30019700,0.33627,488.849,515.192,113.246,44.963,61408.9,0.192,41987,1.4151,138.364,0.67416,0.10664,0.0577
126,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/20 11:28,2021/11/20,39,15,11:28,2021-11-20 上午,上午,29868800,0.35463,495.175,515.728,112.461,44.555,60319.6,0.188,40982.1,1.42529,135.732,0.67919,0.1159,0.03191
127,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/21 11:28,2021/11/21,40,16,11:28,2021-11-21 上午,上午,30587700,0.34137,497.869,515.027,111.82,45.524,61437.2,0.192,42554.1,1.40143,128.592,0.6677,0.12066,0.05368
128,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/22 11:28,2021/11/22,41,17,11:28,2021-11-22 上午,上午,30937400,0.34044,499.184,514.937,110.826,44.9,61976,0.194,42444.4,1.41665,128.967,0.65633,0.13004,0.06043
129,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/23 11:28,2021/11/23,42,18,11:28,2021-11-23 上午,上午,31772500,0.37079,501.156,517.044,107.508,45.777,63398.4,0.198,44325.4,1.39539,129.096,0.66479,0.17024,0.04927
130,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/24 11:28,2021/11/24,43,19,11:28,2021-11-24 上午,上午,32373200,0.33146,505.545,520.403,109.019,44.787,64036.3,0.2,43980.6,1.41947,131.473,0.64027,0.13797,0.07192
131,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/25 11:28,2021/11/25,44,20,11:28,2021-11-25 上午,上午,30958800,0.35377,504.588,518.909,106.256,45.432,61354.6,0.192,42668.1,1.40365,135.661,0.63538,0.1671,0.06006
132,4,5,Check1,Check1_3,3,04:05:01,pp,A,2021/11/26 11:28,2021/11/26,45,21,11:28,2021-11-26 上午,上午,31364100,0.35114,504.478,518.015,106.262,46.432,62171.5,0.194,44104.4,1.38012,138.588,0.63472,0.16518,0.0597
133,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/13 10:05,2021/10/13,1,-23,10:05,2021-10-13 上午,上午,42402.5,0.38605,19.701,23.389,101.045,61.07,2152.32,0.007,1881.38,1.14257,6.7,0.57117,0.27042,0.11407
134,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/15 12:03,2021/10/15,3,-21,12:03,2021-10-15 下午,下午,133753,0.29222,31.828,36.318,106.123,62.575,4202.39,0.013,3726.79,1.12661,12.274,0.52995,0.15468,0.11272
135,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/16 12:03,2021/10/16,4,-20,12:03,2021-10-16 下午,下午,146776,0.29116,30.539,40.721,107.577,57.964,4806.21,0.015,4075.17,1.17963,13.195,0.54036,0.14948,0.12545
136,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/17 12:03,2021/10/17,5,-19,12:03,2021-10-17 下午,下午,212892,0.30675,35.311,50.627,105.412,53.23,6028.97,0.019,4831.08,1.24835,18.814,0.54409,0.18417,0.13312
137,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/18 12:04,2021/10/18,6,-18,12:04,2021-10-18 下午,下午,340198,0.33126,44.128,51.684,104.023,51.398,7709.34,0.024,6025.5,1.27956,27.998,0.55471,0.212,0.11734
138,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/19 12:04,2021/10/19,7,-17,12:04,2021-10-19 下午,下午,458217,0.37417,49.649,59.893,105.606,49.3,9229.12,0.029,7005.65,1.31899,31.705,0.60816,0.21127,0.07996
139,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/20 14:03,2021/10/20,8,-16,14:03,2021-10-20 下午,下午,589530,0.37801,54.326,62.03,109.949,48.491,10851.8,0.034,8119.15,1.33535,37.826,0.64884,0.17062,0.05727
140,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/21 11:41,2021/10/21,9,-15,11:41,2021-10-21 上午,上午,819395,0.35266,62.23,75.619,112.892,47.847,13167.2,0.041,9759.76,1.34885,43.689,0.64845,0.12951,0.04625
141,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/22 11:41,2021/10/22,10,-14,11:41,2021-10-22 上午,上午,755641,0.39105,70.185,87.274,109.281,40.172,10766.5,0.034,6938.64,1.55014,52.351,0.65572,0.19931,0.06309
142,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/23 11:41,2021/10/23,11,-13,11:41,2021-10-23 上午,上午,1684210,0.35623,85.31,96.759,114.932,45.503,19742.2,0.062,14087.2,1.40192,63.651,0.67013,0.11895,0.03635
143,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/24 11:41,2021/10/24,12,-12,11:41,2021-10-24 上午,上午,2379860,0.38215,100.253,114.725,113.115,45.206,23738.6,0.074,16847.3,1.40911,70.13,0.68314,0.14509,0.03977
144,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/25 11:41,2021/10/25,13,-11,11:41,2021-10-25 上午,上午,1981880,0.3597,112.413,127.253,115.722,43.825,17630.4,0.055,12194.4,1.44411,92.062,0.67124,0.11251,0.04416
145,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/26 11:41,2021/10/26,14,-10,11:41,2021-10-26 上午,上午,3329530,0.34957,128.421,136.938,115.968,45.733,25926.6,0.081,18501.6,1.39644,100.967,0.66977,0.11286,0.03863
146,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/27 11:41,2021/10/27,15,-9,11:41,2021-10-27 上午,上午,3594270,0.33888,141.357,160.574,118.802,42.371,25427,0.079,17069.4,1.48381,116.408,0.67533,0.07885,0.04876
147,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/28 11:41,2021/10/28,16,-8,11:41,2021-10-28 上午,上午,3834720,0.34206,159.141,190.186,118.286,38.195,24096.4,0.075,14849.9,1.6172,136.831,0.67812,0.09367,0.04162
148,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/29 11:41,2021/10/29,17,-7,11:41,2021-10-29 上午,上午,5770580,0.35134,176.865,214.959,118.978,41.39,32627.1,0.102,21516.1,1.51241,150.994,0.69127,0.08376,0.02821
149,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/30 11:41,2021/10/30,18,-6,11:41,2021-10-30 上午,上午,7073960,0.34361,192.08,210.388,116.305,45.369,36828.1,0.115,26075.6,1.40517,153.009,0.66617,0.09941,0.03859
150,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/10/31 11:41,2021/10/31,19,-5,11:41,2021-10-31 上午,上午,7969420,0.32546,206.385,238.01,118.983,45.054,38614.4,0.121,27115.7,1.41286,163.819,0.67355,0.07566,0.0319
151,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/1 14:08,2021/11/1,20,-4,14:08,2021-11-01 下午,下午,7953930,0.28677,238.689,245.353,126.927,38.937,33323.4,0.104,20708.8,1.59114,215.53,0.67116,0.01452,0.0122
152,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/2 14:42,2021/11/2,21,-3,14:42,2021-11-02 下午,下午,6397180,0.33574,274.347,511.294,119.568,39.58,23317.8,0.073,14651.9,1.56941,216.04,0.67571,0.07113,0.01291
153,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/3 12:03,2021/11/3,22,-2,12:03,2021-11-03 下午,下午,10682000,0.3497,299.31,317.755,118.707,44.947,35688.9,0.112,25003.1,1.41549,258.596,0.68425,0.08728,0.02474
154,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/4 11:33,2021/11/4,23,-1,11:33,2021-11-04 上午,上午,17201800,0.30058,318.692,339.708,125.843,42.963,53976.1,0.169,36345.7,1.46727,277.147,0.68597,0.02168,0.02236
155,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/5 12:38,2021/11/5,24,0,12:38,2021-11-05 下午,下午,18326700,0.33492,341.109,362.546,122.888,44.709,53726.8,0.168,37026.5,1.42143,295.435,0.70137,0.04162,-0.00118
156,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/6 12:38,2021/11/6,25,1,12:38,2021-11-06 下午,下午,18562500,0.31755,367.203,394.124,123.356,39.729,50551,0.158,31604.1,1.5645,300.189,0.68733,0.03274,0.00801
157,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/7 12:38,2021/11/7,26,2,12:38,2021-11-07 下午,下午,16767300,0.34027,395.612,422.007,121.718,40.185,42383.2,0.132,27231.4,1.54971,146.552,0.70401,0.03975,0.02178
158,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/8 11:42,2021/11/8,27,3,11:42,2021-11-08 上午,上午,23469800,0.35166,422.157,452.553,121.318,40.196,55595,0.174,35421.9,1.54935,234.779,0.72104,0.04425,0.00755
159,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/9 11:34,2021/11/9,28,4,11:34,2021-11-09 上午,上午,26993400,0.33772,444.798,478.445,119.921,42.43,60686.9,0.19,40501.5,1.48212,164.755,0.71449,0.05606,0.03356
160,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/10 11:34,2021/11/10,29,5,11:34,2021-11-10 上午,上午,33774900,0.36795,458.533,495.39,117.596,44.316,73658.7,0.23,51142.1,1.43137,153.65,0.72483,0.07931,0.01322
161,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/11 11:34,2021/11/11,30,6,11:34,2021-11-11 上午,上午,30438400,0.34809,469.148,490.895,116.744,45.244,64880.2,0.203,45484.2,1.40819,121.489,0.69887,0.08124,0.04689
162,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/12 11:34,2021/11/12,31,7,11:34,2021-11-12 上午,上午,35336500,0.37311,477.256,505.083,115.017,45.363,74040.9,0.231,52079.7,1.4053,114.645,0.71414,0.10108,0.0247
163,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/13 11:34,2021/11/13,32,8,11:34,2021-11-13 上午,上午,30242100,0.33888,498.296,513.997,116.374,45.41,60690.9,0.19,42496.2,1.40417,138.794,0.7043,0.08051,0.03474
164,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/14 11:35,2021/11/14,33,9,11:35,2021-11-14 上午,上午,33269100,0.34465,492.785,513.59,117.231,45.638,67512.3,0.211,47712.5,1.39869,146.289,0.70693,0.07189,0.03774
165,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/15 11:35,2021/11/15,34,10,11:35,2021-11-15 上午,上午,39400100,0.37475,492.584,513.259,114.127,45.502,79986.5,0.25,56583.4,1.40196,136.172,0.71292,0.10472,0.02732
166,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/16 11:35,2021/11/16,35,11,11:35,2021-11-16 上午,上午,31283600,0.35222,497.532,513.391,115.45,43.817,62877.6,0.196,43102.5,1.44431,153.485,0.70113,0.0968,0.05467
167,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/17 11:35,2021/11/17,36,12,11:35,2021-11-17 上午,上午,30069300,0.37166,494.117,513.332,113.904,44.565,60854.7,0.19,42250.9,1.42504,132.692,0.70764,0.10745,0.03351
168,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/18 11:35,2021/11/18,37,13,11:35,2021-11-18 上午,上午,26706500,0.35173,490.873,513.957,113.949,45.077,54406.1,0.17,38214.4,1.41229,122.589,0.69469,0.10269,0.05145
169,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/19 11:35,2021/11/19,38,14,11:35,2021-11-19 上午,上午,23590400,0.34158,487.39,513.322,113.099,44.422,48401.4,0.151,33413.8,1.42866,120.138,0.6775,0.10776,0.0676
170,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/20 11:35,2021/11/20,39,15,11:35,2021-11-20 上午,上午,25443800,0.34951,487.938,513.877,112.118,44.653,52145.6,0.163,36065.7,1.42281,127.197,0.67035,0.11639,0.0373
171,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/21 11:35,2021/11/21,40,16,11:35,2021-11-21 上午,上午,25308800,0.33582,490.114,513.247,112.868,44.213,51638.6,0.161,35405.9,1.43402,115.908,0.66752,0.10558,0.04631
172,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/22 11:35,2021/11/22,41,17,11:35,2021-11-22 上午,上午,25998700,0.33297,489.976,513.255,112.243,44.312,53061.3,0.166,36560.3,1.43147,124.557,0.6589,0.11504,0.04284
173,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/23 11:35,2021/11/23,42,18,11:35,2021-11-23 上午,上午,26193800,0.36112,490.838,512.973,109.152,47.386,53365.4,0.167,38382.1,1.35879,123.244,0.66842,0.14359,0.03865
174,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/24 11:35,2021/11/24,43,19,11:35,2021-11-24 上午,上午,27715700,0.32808,488.986,513.513,109.988,45.967,56680,0.177,39991.8,1.3909,110.938,0.64312,0.12542,0.0479
175,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/25 11:35,2021/11/25,44,20,11:35,2021-11-25 上午,上午,27840200,0.35006,490.503,513.2,107.922,45.952,56758.5,0.177,40139.5,1.39126,118.383,0.64569,0.14906,0.04642
176,5,8,Check1,Check1_4,4,05:08:01,pp,A,2021/11/26 11:35,2021/11/26,45,21,11:35,2021-11-26 上午,上午,28170800,0.34156,491.928,513.916,107.918,45.248,57266,0.179,40074.3,1.4081,121.805,0.63415,0.14698,0.04696
178,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/15 12:11,2021/10/15,3,-21,12:11,2021-10-15 下午,下午,11637,0.2934,16.258,24.314,116.894,57.496,715.755,0.002,601.501,1.18573,5.562,0.62974,0.07709,0.02777
179,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/16 12:11,2021/10/16,4,-20,12:11,2021-10-16 下午,下午,21803.8,0.27687,18.557,19.616,115.007,60.297,1174.97,0.004,1023.94,1.15126,7.336,0.59163,0.08062,0.06943
180,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/17 12:11,2021/10/17,5,-19,12:11,2021-10-17 下午,下午,63083.7,0.29777,25.919,29.657,116.914,56.162,2433.86,0.008,2030.67,1.20392,13.179,0.61262,0.07917,0.07697
181,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/18 12:11,2021/10/18,6,-18,12:11,2021-10-18 下午,下午,146945,0.33054,35.913,48.033,114.797,50.829,4091.68,0.013,3178.12,1.28986,21.061,0.63677,0.10822,0.07407
182,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/19 12:11,2021/10/19,7,-17,12:11,2021-10-19 下午,下午,332129,0.38092,46.055,51.776,114.88,50.392,7211.52,0.023,5541.91,1.29797,31.546,0.68324,0.12393,0.03527
183,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/20 14:10,2021/10/20,8,-16,14:10,2021-10-20 下午,下午,565600,0.38068,61.752,69.876,118.121,46.416,9159.2,0.029,6631.6,1.3805,45.574,0.71751,0.08685,0.01939
184,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/21 11:48,2021/10/21,9,-15,11:48,2021-10-21 上午,上午,909893,0.35217,74.648,78.654,120.69,48.885,12189.1,0.038,9178.95,1.32731,59.319,0.70467,0.06233,0.01338
185,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/22 11:48,2021/10/22,10,-14,11:48,2021-10-22 上午,上午,1169030,0.41679,88.754,101.243,115.364,47.368,13171.5,0.041,9692.47,1.35919,61.53,0.73003,0.13699,0.03083
186,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/23 11:48,2021/10/23,11,-13,11:48,2021-10-23 上午,上午,1723970,0.36153,105.835,128.259,122.327,47.454,16289.2,0.051,12007.5,1.35732,73.776,0.71811,0.05566,0.01409
187,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/24 11:48,2021/10/24,12,-12,11:48,2021-10-24 上午,上午,2882340,0.40767,124.598,140.334,118.013,47.86,23133.1,0.072,17173.4,1.34857,93.438,0.73853,0.10208,0.01946
188,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/25 11:48,2021/10/25,13,-11,11:48,2021-10-25 上午,上午,3093920,0.35826,144.069,157.523,120.451,44.99,21475.3,0.067,15166.3,1.41443,118.681,0.70729,0.07851,0.03005
189,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/26 11:48,2021/10/26,14,-10,11:48,2021-10-26 上午,上午,5788260,0.38896,163.83,178.494,120.083,45.865,35330.9,0.11,25342,1.39331,125.412,0.73458,0.08661,0.02141
190,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/27 11:48,2021/10/27,15,-9,11:48,2021-10-27 上午,上午,7063360,0.34455,175.766,204.135,123.707,46.387,40186.1,0.126,29089.4,1.38115,132.26,0.73096,0.04171,0.03111
191,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/28 11:48,2021/10/28,16,-8,11:48,2021-10-28 上午,上午,9019710,0.35914,198.141,208.539,123.62,44.718,45521.6,0.142,31977,1.4212,144.174,0.73537,0.04845,0.0235
192,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/29 11:48,2021/10/29,17,-7,11:48,2021-10-29 上午,上午,11287800,0.36013,226.275,232.794,122.008,46.651,49885.6,0.156,36201.9,1.37513,128.256,0.72743,0.05577,0.02059
193,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/30 11:48,2021/10/30,18,-6,11:48,2021-10-30 上午,上午,15051100,0.3578,249.95,261.49,121.342,48.702,60216.6,0.188,45149.6,1.33102,151.981,0.72503,0.05735,0.01956
194,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/10/31 11:48,2021/10/31,19,-5,11:48,2021-10-31 上午,上午,16774400,0.35253,271.938,285.538,121.847,48.542,61684.7,0.193,46059.9,1.3343,160.262,0.73252,0.04641,0.01776
195,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/1 11:41,2021/11/1,20,-4,11:41,2021-11-01 上午,上午,9911560,0.18126,280.747,296.158,151.337,50.901,35304.3,0.11,25696.2,1.28855,167.827,0.68703,-0.09384,-0.05859
196,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/1 11:48,2021/11/1,20,-4,11:48,2021-11-01 上午,上午,22248600,0.32173,296.055,312.939,127.555,51.391,75150.2,0.235,58518.2,1.2797,159.645,0.73468,0.00843,-0.00811
197,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/1 14:15,2021/11/1,20,-4,14:15,2021-11-01 下午,下午,21738000,0.34859,300.49,317.684,124.332,50.602,72341.9,0.226,55697.8,1.29405,174.386,0.74121,0.0252,0.01173
198,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/2 14:49,2021/11/2,21,-3,14:49,2021-11-02 下午,下午,22423600,0.35708,323.422,509.065,122.066,48.836,69332.3,0.217,52174,1.32829,141.82,0.73902,0.04723,0.00283
199,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/3 12:10,2021/11/3,22,-2,12:10,2021-11-03 下午,下午,27477300,0.34538,354.133,364.006,121.637,52.493,77590.2,0.242,60819.5,1.26057,127.603,0.72345,0.04205,0.00448
200,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/4 11:40,2021/11/4,23,-1,11:40,2021-11-04 上午,上午,30682700,0.34058,377.704,391.945,122.138,53.022,81234.8,0.254,64035.7,1.25175,144.485,0.72626,0.03498,0.00196
201,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/5 12:45,2021/11/5,24,0,12:45,2021-11-05 下午,下午,30505900,0.32602,395.66,424.056,123.206,53.278,77101.4,0.241,60288.9,1.24757,138.7,0.72015,0.02209,0.00357
202,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/6 12:45,2021/11/6,25,1,12:45,2021-11-06 下午,下午,32407700,0.31272,422.483,459.558,122.265,54.438,76707.6,0.24,60288.1,1.22925,140.344,0.70454,0.02489,0.00499
203,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/7 12:45,2021/11/7,26,2,12:45,2021-11-07 下午,下午,32967900,0.32299,449.765,474.18,122.355,53.807,73300.3,0.229,57514,1.23909,148.051,0.71432,0.02082,0.00514
204,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/8 11:49,2021/11/8,27,3,11:49,2021-11-08 上午,上午,33824700,0.33401,478.018,498.354,120.155,54.852,70760.2,0.221,56542.1,1.22297,147.266,0.71342,0.03751,0.00339
205,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/9 11:41,2021/11/9,28,4,11:41,2021-11-09 上午,上午,32825400,0.32993,493,512.119,118.327,54.675,66582.9,0.208,52908.6,1.22565,156.248,0.70774,0.0556,0.01821
206,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/10 11:41,2021/11/10,29,5,11:41,2021-11-10 上午,上午,28501600,0.34386,469.712,512.539,116.982,57.077,60678.9,0.19,49629.1,1.19132,136.172,0.71118,0.06497,0.01073
207,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/11 11:42,2021/11/11,30,6,11:42,2021-11-11 上午,上午,28923400,0.3135,470.354,512.072,118,55.735,61492.7,0.192,49355.9,1.20999,135.132,0.69449,0.05483,0.02424
208,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/12 11:42,2021/11/12,31,7,11:42,2021-11-12 上午,上午,29908700,0.32347,474.699,495.287,117.188,55.858,63005.7,0.197,50576.7,1.20823,143.232,0.69844,0.05933,0.008
209,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/13 11:42,2021/11/13,32,8,11:42,2021-11-13 上午,上午,30540000,0.29757,481.306,502.013,117.28,55.977,63452.3,0.198,50581.9,1.20653,148.767,0.68231,0.05421,0.0071
210,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/14 11:42,2021/11/14,33,9,11:42,2021-11-14 上午,上午,31572000,0.29743,486.689,512.377,117.884,56.001,64871.1,0.203,51361.8,1.20619,157.978,0.68353,0.04853,0.02841
211,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/15 11:42,2021/11/15,34,10,11:42,2021-11-15 上午,上午,32369500,0.32675,480.06,511.749,116.171,55.498,67428,0.211,52871.6,1.21343,157.461,0.69551,0.0693,0.00762
212,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/16 11:42,2021/11/16,35,11,11:42,2021-11-16 上午,上午,32687600,0.31575,479.025,512.435,117.407,54.557,68237.8,0.213,52738.3,1.22744,157.74,0.69544,0.05501,0.01474
213,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/17 11:42,2021/11/17,36,12,11:42,2021-11-17 上午,上午,32543100,0.31635,475.013,511.948,116.501,54.728,68510,0.214,52995.7,1.22484,152.253,0.68752,0.06049,0.00892
214,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/18 11:42,2021/11/18,37,13,11:42,2021-11-18 上午,上午,33407000,0.31004,472.683,513.291,115.963,54.508,70675.3,0.221,54588.7,1.22818,144.539,0.68211,0.0647,0.02032
215,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/19 11:42,2021/11/19,38,14,11:42,2021-11-19 上午,上午,33643900,0.31773,472.361,512.216,115.325,53.474,71225.1,0.223,54494.1,1.24441,142.944,0.68624,0.07317,0.02022
216,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/20 11:42,2021/11/20,39,15,11:42,2021-11-20 上午,上午,33391600,0.33523,469.862,511.425,113.748,53.149,71066.9,0.222,54456.7,1.24968,140.705,0.69183,0.09005,0.02007
217,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/21 11:42,2021/11/21,40,16,11:42,2021-11-21 上午,上午,33940900,0.3247,469.456,512.039,113.739,53.351,72298.4,0.226,55645.4,1.24638,140.974,0.68126,0.08709,0.02923
218,6,2,Check1,Check1_5,5,06:02:01,pp,A,2021/11/22 11:42,2021/11/22,41,17,11:42,2021-11-22 上午,上午,33789300,0.32532,469.57,506.719,113.124,53.067,71958,0.225,55399.1,1.25101,140.549,0.67809,0.09061,0.02697
