"","genotype","DAP","variable","DAP.diffs","variable.AGR","variable.RGR","variable.smooth","variable.AGR.smooth","variable.RGR.smooth","Digital.biomass","col","row","line","rep"
"1338","S010",28,19733600,1,2789400,0.152397174266377,18794563.3842419,832757.361481239,0.0446427929219359,19733600,2,1,"S010",NA
"1339","S010",29,20710900,1,977300,0.0483373650862168,19516380.2118238,713667.674547709,0.0350976744015817,20710900,2,1,"S010",NA
"1340","S010",30,18748200,1,-1962700,-0.099562383922149,20157494.5553291,630697.066331739,0.0291255297604339,18748200,2,1,"S010",NA
"1341","S010",31,20586500,1,1838300,0.0935377733525923,20821880.0686851,659138.763132502,0.0296391077599244,20586500,2,1,"S010",NA
"1342","S010",32,21629100,1,1042600,0.0494041090620166,21540918.0647872,719026.855120886,0.0319430475335313,21629100,2,1,"S010",NA
"1343","S010",33,22315200,1,686100,0.0312284303995591,22310962.2771917,773030.61974484,0.033856372066976,22315200,2,1,"S010",NA
"1344","S010",34,22671800,1,356600,0.0158538008333468,23130262.6844884,825230.97122068,0.0354731840422651,22671800,2,1,"S010",NA
"1345","S010",35,23660300,1,988500,0.0426766766422793,23991607.0406245,871153.826869057,0.0366675455841708,23660300,2,1,"S010",NA
"1346","S010",36,24833400,1,1173100,0.04839098317964,24854286.4845911,874279.783152305,0.0360084475283995,24833400,2,1,"S010",NA
"1347","S010",37,27222300,1,2388900,0.091846969069724,25649628.9324751,803303.87221634,0.0323571777948642,27222300,2,1,"S010",NA
"1348","S010",38,26783200,1,-439100,-0.0162616650645488,26326860.0400988,677192.398824211,0.0265703757549201,26783200,2,1,"S010",NA
"1349","S010",39,25668500,1,-1114700,-0.0425102660766305,26939494.9698307,610956.616771818,0.0231120107532772,25668500,2,1,"S010",NA
"1350","S010",40,27300700,1,1632200,0.0616477836817258,27574021.18781,639593.479010497,0.0233627723041318,27300700,2,1,"S010",NA
"1351","S010",41,27840700,1,540000,0.0195866359404533,28240912.8691437,676015.369193996,0.0240634982552175,27840700,2,1,"S010",NA
"1352","S010",42,30578100,1,2737400,0.0937850876298619,28907850.0737416,669874.277305187,0.0234016317271859,30578100,2,1,"S010",NA
"1353","S010",43,28196900,1,-2381200,-0.081072023634735,29539285.1362086,614381.976764734,0.0211360170943136,28196900,2,1,"S010",NA
"1354","S010",44,30690500,1,2493600,0.0847411176272984,30176337.094513,592202.06933771,0.0200693002197316,30690500,2,1,"S010",NA
"1355","S010",45,30695400,1,4900,0.000159645782187937,30810627.6904655,546547.657082706,0.018239847525011,30695400,2,1,"S010",NA
"1356","S011",10,26.781,NA,NA,NA,-32332.5406131508,NA,NA,26.781,2,2,"S011",NA
"1357","S011",11,22806.1,1,22779.319,6.74709064215337,-40798.7486515882,-27706.4547706203,3.85847284049394,22806.1,2,2,"S011",NA
"1358","S011",12,53535.8,1,30729.7,0.853322544956922,-45273.5393335877,-15347.2657247262,2.54873420078671,53535.8,2,2,"S011",NA
"1359","S011",13,22034.2,1,-31501.6,-0.887754797235628,-36292.1847839264,3068.42060607272,1.51048294145158,22034.2,2,2,"S011",NA
"1360","S011",14,76948.8,1,54914.6,1.25054447386352,3624.68515204688,36200.7845393795,0.855819243222559,76948.8,2,2,"S011",NA
"1361","S011",15,126209,1,49260.2,0.494798997315335,98236.0243025142,91429.6571493205,0.507620839068581,126209,2,2,"S011",NA
"1362","S011",16,126273,1,64,0.000506966844137436,277183.584878031,176106.128555763,0.374431406354236,126273,2,2,"S011",NA
"1363","S011",17,529824,1,403551,1.43409864614435,570644.749826596,291924.742392632,0.364263767849903,529824,2,2,"S011",NA
"1364","S011",18,877586,1,347762,0.504630080310581,999236.889659437,429547.498680584,0.377452874329811,877586,2,2,"S011",NA
"1365","S011",19,1156260,1,278674,0.275770981202102,1576830.92660633,582928.349747065,0.384417935359537,1156260,2,2,"S011",NA
"1366","S011",20,1927180,1,770920,0.510867136058824,2302617.65064836,736999.667401254,0.381069257692668,1927180,2,2,"S011",NA
"1367","S011",21,2131810,1,204630,0.10091358961889,3142012.94222903,854717.304608206,0.360217510444885,2131810,2,2,"S011",NA
"1368","S011",22,6689440,1,4557630,1.14355877947764,4015021.51061261,884861.929764879,0.317320623012984,6689440,2,2,"S011",NA
"1369","S011",23,5094280,1,-1595160,-0.272411821937037,4814528.31416089,795244.474940813,0.246375951659164,5094280,2,2,"S011",NA
"1370","S011",24,5561680,1,467400,0.0877818792211944,5588025.42207577,756278.260729154,0.185328906543181,5561680,2,2,"S011",NA
"1371","S011",25,6780210,1,1218530,0.198107854028709,6441301.81634426,830853.995568069,0.148690375208671,6780210,2,2,"S011",NA
"1372","S011",26,6167940,1,-612270,-0.0946431663367087,7488077.71195384,1027088.69386451,0.13605988715734,6167940,2,2,"S011",NA
"1373","S011",27,7516140,1,1348200,0.197687799719702,8842277.92023731,1346639.80732868,0.144785086520825,7516140,2,2,"S011",NA
"1374","S011",28,10226000,1,2709860,0.30788078835085,10520671.6495236,1683964.26799805,0.157951197201121,10226000,2,2,"S011",NA
"1375","S011",29,13533900,1,3307900,0.280264152326348,12432797.0505117,1922999.89824649,0.160921136176722,13533900,2,2,"S011",NA
"1376","S011",30,14428900,1,895000,0.0640354908197343,14466433.6030811,2043008.39989156,0.152462658359253,14428900,2,2,"S011",NA
"1377","S011",31,15091800,1,662900,0.044918410156297,16572528.5298063,2117393.51113629,0.140703932555043,15091800,2,2,"S011",NA
"1378","S011",32,17680500,1,2588700,0.15831078739241,18693831.0807316,2138560.95315132,0.128035107735232,17680500,2,2,"S011",NA
"1379","S011",33,23605000,1,5924500,0.288996216645653,20664989.345409,1985732.17155003,0.109181351886294,23605000,2,2,"S011",NA
"1380","S011",34,23687500,1,82500,0.003488928844395,22280354.6496548,1612453.02965794,0.0824278625902521,23687500,2,2,"S011",NA
"1381","S011",35,23560900,1,-126600,-0.00535892444931496,23522743.6170354,1227326.85862208,0.0577148312394578,23560900,2,2,"S011",NA
"1382","S011",36,23037700,1,-523200,-0.0224565539375141,24508308.5517494,977397.280708526,0.0415182172504062,23037700,2,2,"S011",NA
"1383","S011",37,25485600,1,2447900,0.100981582319792,25354587.6473267,863102.168167081,0.0334542093244035,25485600,2,2,"S011",NA
"1384","S011",38,23463600,1,-2022000,-0.082663302637516,26090508.9809602,784579.566622941,0.0287695659173288,23463600,2,2,"S011",NA
"1385","S011",39,28592600,1,5129000,0.197697658949679,26689773.9040431,677501.557070576,0.0243657811130529,28592600,2,2,"S011",NA
"1386","S011",40,28519100,1,-73500,-0.00257390484184625,26994576.1156952,387041.606700759,0.0135718491051177,28519100,2,2,"S011",NA
"1387","S011",41,26438100,1,-2081000,-0.0757678866614954,26948101.9563841,11175.1683779657,-0.000445967615435018,26438100,2,2,"S011",NA
"1388","S011",42,25901800,1,-536300,-0.0204936872243181,26609642.8571802,-343259.546644099,-0.0139457008313604,25901800,2,2,"S011",NA
"1389","S011",43,28181700,1,2279900,0.0843603667635301,26019480.8800902,-726163.268125107,-0.0288137648479763,28181700,2,2,"S011",NA
"1390","S011",44,24189900,1,-3991800,-0.152737640449895,25199534.5708903,-1185022.07687053,-0.0467359501968001,24189900,2,2,"S011",NA
"1391","S011",45,23368300,1,-821600,-0.0345547876015597,24279295.5556237,-1610354.32264312,-0.0634816839475172,23368300,2,2,"S011",NA
"1392","S012",10,321404,NA,NA,NA,250738.786741145,NA,NA,321404,2,3,"S012",NA
"1393","S012",11,688406,1,367002,0.761679881385589,660530.635098426,359852.209000525,0.641056238970441,688406,2,3,"S012",NA
"1394","S012",12,1209090,1,520684,0.563244509369221,1077322.21919567,390569.990347754,0.511700395077828,1209090,2,3,"S012",NA
"1395","S012",13,1560030,1,350940,0.254837041296412,1511879.77778114,424286.55046868,0.395800846066744,1560030,2,3,"S012",NA
"1396","S012",14,1839510,1,279480,0.164794179962001,1984318.91671342,471773.584069372,0.307954379123213,1839510,2,3,"S012",NA
"1397","S012",15,2152490,1,312980,0.157126079740445,2517540.47052331,537627.612044736,0.251372929448034,2152490,2,3,"S012",NA
"1398","S012",16,3236850,1,1084360,0.407975323119234,3120562.65377699,607917.344767269,0.215243287415696,3236850,2,3,"S012",NA
"1399","S012",17,4594270,1,1357420,0.350209240184145,3779317.70789028,658019.978072188,0.183060395008149,4594270,2,3,"S012",NA
"1400","S012",18,5291090,1,696820,0.141214398942743,4493907.67357413,704652.512150723,0.152977998408554,5291090,2,3,"S012",NA
"1401","S012",19,4649980,1,-641110,-0.12916135527959,5329111.7543745,821261.921283633,0.137902618968497,4649980,2,3,"S012",NA
"1402","S012",20,4741920,1,91940,0.01957919846739,6401260.3633434,1067533.03357475,0.148192222577949,4741920,2,3,"S012",NA
"1403","S012",21,5517810,1,775890,0.151538925454642,7771225.29462997,1384471.50860243,0.173210589674785,5517810,2,3,"S012",NA
"1404","S012",22,10385900,1,4868090,0.632468074593146,9351603.6453481,1609397.24045272,0.188380201175526,10385900,2,3,"S012",NA
"1405","S012",23,13333500,1,2947600,0.249830548337778,10905543.368136,1576883.15613989,0.173082536468289,13333500,2,3,"S012",NA
"1406","S012",24,11633600,1,-1699900,-0.136382202454047,12263051.0035866,1361200.80903336,0.138519550473586,11633600,2,3,"S012",NA
"1407","S012",25,16212400,1,4578800,0.331878918629699,13411005.0141476,1135316.79006668,0.104158571568625,16212400,2,3,"S012",NA
"1408","S012",26,13436900,1,-2775500,-0.187771727815157,14378091.1598743,942837.030508222,0.0756344949249322,13436900,2,3,"S012",NA
"1409","S012",27,12161600,1,-1275300,-0.0997212068985591,15342488.3444545,949259.711054184,0.0650842592859814,12161600,2,3,"S012",NA
"1410","S012",28,15923800,1,3762200,0.269531398571181,16418123.339733,1082756.37985262,0.067426672406036,15923800,2,3,"S012",NA
"1411","S012",29,19210700,1,3286900,0.187652570070251,17499409.2772399,1098882.97721654,0.0650637630600406,19210700,2,3,"S012",NA
"1412","S012",30,18938700,1,-272000,-0.0142599678724109,18427372.8828449,938796.944097089,0.0537134769442667,18938700,2,3,"S012",NA
"1413","S012",31,19703400,1,764700,0.039583762086031,19149459.4129017,721176.783833421,0.0399379908846815,19703400,2,3,"S012",NA
"1414","S012",32,20291100,1,587700,0.0293911565819843,19679857.0059223,519203.92154228,0.0276925909348982,20291100,2,3,"S012",NA
"1415","S012",33,19066300,1,-1224800,-0.062259987503177,20084472.8154662,389295.599942805,0.0197597934945599,19066300,2,3,"S012",NA
"1416","S012",34,20337600,1,1271300,0.0645490107947692,20459953.2190613,365421.209778286,0.0176131222572035,20337600,2,3,"S012",NA
"1417","S012",35,21055400,1,717800,0.034685669737907,20847343.7550062,386242.488556104,0.0178678586917844,21055400,2,3,"S012",NA
"1418","S012",36,20557100,1,-498300,-0.0239506792414367,21267574.4261584,431165.53309328,0.0192720017291255,20557100,2,3,"S012",NA
"1419","S012",37,22699700,1,2142600,0.0991453284862583,21741604.7173349,502232.770538044,0.0218068016768661,22699700,2,3,"S012",NA
"1420","S012",38,21963800,1,-735900,-0.0329560649753344,22264352.0244031,571045.729308815,0.0240804804085252,21963800,2,3,"S012",NA
"1421","S012",39,22292300,1,328500,0.0148456837937618,22874534.8738097,684476.162616365,0.0283397875398883,22292300,2,3,"S012",NA
"1422","S012",40,20328100,1,-1964200,-0.092237162030559,23598038.9319193,820807.019241574,0.0339731738234404,20328100,2,3,"S012",NA
"1423","S012",41,27464700,1,7136600,0.300897378413163,24369427.3343941,862690.46797958,0.0362566276726448,27464700,2,3,"S012",NA
"1424","S012",42,26392200,1,-1072500,-0.0398330317905046,24959275.9569672,601728.85384815,0.0260447441623142,26392200,2,3,"S012",NA
"1425","S012",43,25153800,1,-1238400,-0.0480595333798748,25301765.2839169,188340.981897406,0.00925824715732042,25153800,2,3,"S012",NA
"1426","S012",44,25656800,1,503000,0.0197996651228987,25465533.460356,-259449.353720841,-0.0091693149849943,25656800,2,3,"S012",NA
"1427","S012",45,24490500,1,-1166300,-0.0465233564423549,25535152.4933766,-738579.451258706,-0.028927665037775,24490500,2,3,"S012",NA
"1428","S013",10,3660.41,NA,NA,NA,-150305.590103786,NA,NA,3660.41,2,4,"S013",NA
"1429","S013",11,3758.18,1,97.77,0.0263596346649793,-35977.4071925435,898.51175318093,1.29264759028932,3758.18,2,4,"S013",NA
"1430","S013",12,114991,1,111232.82,3.42091906676895,93277.170932067,70954.1171910253,1.24557620719124,114991,2,4,"S013",NA
"1431","S013",13,179866,1,64875,0.447358264778257,255185.14372589,141624.11070414,1.10430262412206,179866,2,4,"S013",NA
"1432","S013",14,526587,1,346721,1.07420443087889,468270.314991684,214992.856242095,0.914441220042021,526587,2,4,"S013",NA
"1433","S013",15,811752,1,285165,0.432778314704381,747621.644254362,290790.117590213,0.716398670958942,811752,2,4,"S013",NA
"1434","S013",16,1101050,1,289298,0.304824674159531,1111772.62701622,376474.372081811,0.545391783834591,1101050,2,4,"S013",NA
"1435","S013",17,1918720,1,817670,0.555394027081922,1583970.81004651,479884.947364217,0.415524397709935,1918720,2,4,"S013",NA
"1436","S013",18,2712980,1,794260,0.346389364684624,2192965.89692559,608556.342667706,0.321689412829705,2712980,2,4,"S013",NA
"1437","S013",19,2854300,1,141320,0.0507789674209636,2996147.35925704,795207.688433944,0.26476165700038,2854300,2,4,"S013",NA
"1438","S013",20,3283320,1,429020,0.140028476436363,4086144.99531397,1079989.25044711,0.246048779521327,3283320,2,4,"S013",NA
"1439","S013",21,4990820,1,1707500,0.41874511932633,5542416.75449574,1449542.54545441,0.250576770870424,4990820,2,4,"S013",NA
"1440","S013",22,7410620,1,2419800,0.395313881602779,7383897.62695617,1838404.36783195,0.255208991821514,7410620,2,4,"S013",NA
"1441","S013",23,9549720,1,2139100,0.253597728168044,9583305.91020333,2197835.52303255,0.249087825046321,9549720,2,4,"S013",NA
"1442","S013",24,12195500,1,2645780,0.244555196546304,12105969.7229123,2522958.06635343,0.234085131962086,12195500,2,4,"S013",NA
"1443","S013",25,13959400,1,1763900,0.135086085230475,14916931.1768387,2817011.51507645,0.214994805947717,13959400,2,4,"S013",NA
"1444","S013",26,15701700,1,1742300,0.117615870279287,17971461.8925173,3072510.37453632,0.196032250093222,15701700,2,4,"S013",NA
"1445","S013",27,22417500,1,6715800,0.35607291709691,21131725.752778,3187855.92969436,0.174681712617228,22417500,2,4,"S013",NA
"1446","S013",28,25984400,1,3566900,0.147654454105384,24124162.6823934,3011867.15884711,0.144735190931312,25984400,2,4,"S013",NA
"1447","S013",29,30182200,1,4197800,0.14975598869106,26748640.7505115,2625143.92858429,0.111284376265594,30182200,2,4,"S013",NA
"1448","S013",30,24754600,1,-5427600,-0.198241016309519,28993391.1041783,2235226.17169205,0.0834327544790768,24754600,2,4,"S013",NA
"1449","S013",31,27741700,1,2987100,0.113925366023297,31022861.1780252,2035825.92196789,0.0681286425519106,27741700,2,4,"S013",NA
"1450","S013",32,38238100,1,10496400,0.320895704402044,32740911.9526109,1731775.124187,0.0542024845181494,38238100,2,4,"S013",NA
"1451","S013",33,36703100,1,-1535000,-0.0409711805982343,33867322.5799486,1113111.64282938,0.0334083044208926,36703100,2,4,"S013",NA
"1452","S013",34,34534300,1,-2168800,-0.0609081871146092,34455990.3305873,549662.529336678,0.0155414675217423,34534300,2,4,"S013",NA
"1453","S013",35,31579400,1,-2954900,-0.0894480237631707,34822928.4127677,331941.51631539,0.00852337351797631,31579400,2,4,"S013",NA
"1454","S013",36,33343600,1,1764200,0.0543608406174009,35282703.5160874,458698.62491019,0.0119759872192607,33343600,2,4,"S013",NA
"1455","S013",37,36615000,1,3271400,0.0935921426153142,35919907.3776478,675753.500471259,0.0181216237108822,36615000,2,4,"S013",NA
"1456","S013",38,36469600,1,-145400,-0.00397895567142973,36659441.4899875,807690.326521651,0.0217387504173287,36469600,2,4,"S013",NA
"1457","S013",39,38048700,1,1579100,0.0423878813108188,37436408.8753446,865608.900323465,0.0231401557868696,38048700,2,4,"S013",NA
"1458","S013",40,38943200,1,894500,0.0232372561245249,38194350.3287497,851692.130194499,0.0224920227098021,38943200,2,4,"S013",NA
"1459","S013",41,38002700,1,-940500,-0.024446964443101,38923431.7476117,801944.419341614,0.0208657251472553,38002700,2,4,"S013",NA
"1460","S013",42,39302700,1,1300000,0.0336360089715515,39655503.0942958,737519.872754777,0.0189328830805212,39302700,2,4,"S013",NA
"1461","S013",43,40731900,1,1429200,0.0357183504288285,40371422.4927681,568949.988554732,0.0144832850126359,40731900,2,4,"S013",NA
"1462","S013",44,42375200,1,1643300,0.0395517162192618,41021500.5304549,230578.432700908,0.00591154232167194,42375200,2,4,"S013",NA
"1463","S013",45,40532900,1,-1842300,-0.0444492954361517,41593884.3441634,-249241.235987795,-0.00607429546863344,40532900,2,4,"S013",NA
"1464","S014",10,789354,NA,NA,NA,681908.624734871,NA,NA,789354,2,7,"S014",NA
"1465","S014",11,1728650,1,939296,0.783881146616482,1406686.74322029,650847.191244371,0.557734860586465,1728650,2,7,"S014",NA
"1466","S014",12,2676510,1,947860,0.437172950007188,2146430.60200157,695535.010779463,0.435504324729821,2676510,2,7,"S014",NA
"1467","S014",13,2331510,1,-345000,-0.137997580725677,2944273.93190687,774636.967217595,0.3368565482107,2331510,2,7,"S014",NA
"1468","S014",14,3654070,1,1322560,0.449325488519122,3871736.42781654,920708.419756295,0.277263859555065,3654070,2,7,"S014",NA
"1469","S014",15,4471880,1,817810,0.201967287000842,4967156.84494578,1099817.27420939,0.242203549991073,4471880,2,7,"S014",NA
"1470","S014",16,5717510,1,1245630,0.245724494068163,6238239.54523505,1281680.03831695,0.220188621349953,5717510,2,7,"S014",NA
"1471","S014",17,7999740,1,2282230,0.335875645222251,7650548.84414743,1422749.4012705,0.200358616571924,7999740,2,7,"S014",NA
"1472","S014",18,10852100,1,2852360,0.304949568493793,9135088.24470003,1486976.68341869,0.175278621100841,10852100,2,7,"S014",NA
"1473","S014",19,10472500,1,-379600,-0.0356058358064398,10663018.7836586,1521080.74363401,0.14962163115583,10472500,2,7,"S014",NA
"1474","S014",20,10420500,1,-52000,-0.00497775402014462,12314465.3748059,1648643.66039761,0.136212242528205,10420500,2,7,"S014",NA
"1475","S014",21,11340800,1,920300,0.0846318227296072,14154998.4632978,1855332.45629594,0.134801247791793,11340800,2,7,"S014",NA
"1476","S014",22,18508900,1,7168100,0.489844854934442,16086243.6601405,1959485.1786182,0.131248023128059,18508900,2,7,"S014",NA
"1477","S014",23,20100700,1,1591800,0.082502942846313,17843429.1121712,1775222.49496017,0.111691267398497,20100700,2,7,"S014",NA
"1478","S014",24,18202600,1,-1898100,-0.0991901993067733,19303455.4315679,1459313.72364748,0.0858191610197527,18202600,2,7,"S014",NA
"1479","S014",25,22680400,1,4477800,0.219936674365833,20503684.5366592,1187849.79462953,0.0642983887859107,22680400,2,7,"S014",NA
